,kernel,C,epsilon,gamma,num_features,selected_features,r2_train,rmse_train,r2_val,rmse_val,r2_adj
248,rbf,100,0.01,scale,16,"['mcari2_skewness', 'ref_kurtosis_21', 'tex_cont_mean_52', 'tex_cont_cv_25', 'tex_cont_kurtosis_23', 'tex_ent_cv_12', 'tex_homo_cv_48', 'tex_homo_skewness_27', 'tex_homo_kurtosis_51', 'tex_asm_cv_29', 'tex_dis_skewness_4', 'tex_dis_skewness_54', 'tex_mean_kurtosis_45', 'tex_var_cv_39', 'tex_var_kurtosis_49', 'tex_cor_kurtosis_62']",0.9983958790411951,0.009057657508668769,0.7289812914032554,0.10706777957988736,0.7076202109227239
725,linear,10,0.01,scale,3,"['mcari2_skewness', 'tex_cont_cv_25', 'tex_homo_kurtosis_51']",0.8389829972624477,0.09074719450036099,0.7115723686264793,0.11045301931601091,0.7075664293018471
821,linear,100,0.01,scale,3,"['mcari2_skewness', 'tex_cont_cv_25', 'tex_homo_kurtosis_51']",0.8389676331131022,0.09075152391951286,0.7115677958704367,0.11045389487829188,0.707561793035304
605,linear,1,0.001,scale,3,"['mcari2_skewness', 'tex_cont_cv_25', 'tex_homo_kurtosis_51']",0.8390865635500513,0.0907180054655754,0.7115287418675061,0.11046137240795696,0.707522196615666
797,linear,100,0.001,scale,3,"['mcari2_skewness', 'tex_cont_cv_25', 'tex_homo_kurtosis_51']",0.8390541455839385,0.09072714312737397,0.7114642216804146,0.11047372474765785,0.7074567803148648
701,linear,10,0.001,scale,3,"['mcari2_skewness', 'tex_cont_cv_25', 'tex_homo_kurtosis_51']",0.8390200258037581,0.09073675948607363,0.711333723663202,0.1104987042708434,0.7073244698251909
629,linear,1,0.01,scale,3,"['mcari2_skewness', 'tex_cont_cv_25', 'tex_homo_kurtosis_51']",0.8388354480564137,0.09078876343482548,0.7111970918747861,0.11052485185151978,0.7071859403730469
190,rbf,10,0.1,scale,2,"['mcari2_skewness', 'tex_cont_cv_25']",0.9088316863811011,0.06828405431824934,0.706243920632289,0.11146861165627686,0.7035364913293609
90,rbf,1,0.1,scale,6,"['mcari2_skewness', 'tex_cont_cv_25', 'tex_homo_cv_48', 'tex_homo_kurtosis_51', 'tex_dis_skewness_54', 'tex_var_kurtosis_49']",0.9247682894483888,0.06202943232378634,0.7114706054998685,0.11047250263194971,0.7033430169224
163,rbf,10,0.01,scale,5,"['mcari2_skewness', 'tex_cont_cv_25', 'tex_homo_cv_48', 'tex_dis_skewness_54', 'tex_var_kurtosis_49']",0.9891593769787761,0.023546396859373507,0.7096323697811804,0.11082385691485437,0.702848079355507
232,rbf,100,0.001,scale,8,"['mcari2_skewness', 'ref_kurtosis_21', 'tex_cont_cv_25', 'tex_homo_cv_48', 'tex_homo_kurtosis_51', 'tex_dis_skewness_54', 'tex_var_kurtosis_49', 'tex_cor_kurtosis_62']",0.9999464352684769,0.0016551478895943572,0.7135703499603216,0.11006979220385825,0.7027104580156893
183,rbf,10,0.1,scale,9,"['mcari2_skewness', 'tex_cont_cv_25', 'tex_homo_cv_48', 'tex_homo_skewness_27', 'tex_homo_kurtosis_51', 'tex_dis_skewness_4', 'tex_dis_skewness_54', 'tex_var_cv_39', 'tex_var_kurtosis_49']",0.926629474282674,0.061257342747328115,0.7143612500101854,0.10991772278374728,0.7021195892963361
279,rbf,100,0.1,scale,9,"['mcari2_skewness', 'tex_cont_cv_25', 'tex_homo_cv_48', 'tex_homo_skewness_27', 'tex_homo_kurtosis_51', 'tex_dis_skewness_4', 'tex_dis_skewness_54', 'tex_var_cv_39', 'tex_var_kurtosis_49']",0.926629474282674,0.061257342747328115,0.7143612500101854,0.10991772278374728,0.7021195892963361
