,kernel,C,epsilon,gamma,num_features,selected_features,r2_train,rmse_train,r2_val,rmse_val,r2_adj
391,linear,10,0.001,scale,10,"['rdvi_skewness', 'mcariosavi_q3', 'ref_mean_1', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_3', 'tex_mean_q3_1', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_cv_4']",0.7359679268340897,0.10908053416432544,0.7394729172254768,0.11490779131533732,0.7324125626787418
376,linear,10,0.0001,scale,10,"['rdvi_skewness', 'mcariosavi_q3', 'ref_mean_1', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_mean_q3_1', 'tex_var_kurtosis_4', 'tex_cor_cv_3']",0.7378754869903209,0.10868578123093128,0.7393940778894478,0.11492517639602282,0.7323315867753406
316,linear,1,0.0001,scale,10,"['rdvi_skewness', 'mcariosavi_q3', 'ref_mean_1', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_mean_q3_1', 'tex_var_kurtosis_4', 'tex_cor_cv_3']",0.737879223880044,0.1086850065070762,0.7392744782933782,0.11495154461499993,0.7322087459978058
436,linear,100,0.0001,scale,10,"['rdvi_skewness', 'mcariosavi_q3', 'ref_mean_1', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_mean_q3_1', 'tex_var_kurtosis_4', 'tex_cor_cv_3']",0.7385156321669863,0.10855298707219418,0.7391475476475277,0.11497952250204073,0.7320783754970541
451,linear,100,0.001,scale,10,"['rdvi_skewness', 'mcariosavi_q3', 'ref_mean_1', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_3', 'tex_mean_q3_1', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_cv_4']",0.7353796883115697,0.10920197712510289,0.7388010352652231,0.11505586567106645,0.7317224725352833
390,linear,10,0.001,scale,11,"['rdvi_skewness', 'mcariosavi_q3', 'ref_mean_1', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_mean_q3_1', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_cv_4']",0.7374290540694115,0.10877829502981612,0.7387537439362796,0.11506628090860728,0.7309447525865488
106,rbf,10,0.1,scale,14,"['rdvi_skewness', 'mcariosavi_q3', 'ref_mean_1', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_cv_4', 'tex_cor_q3_4']",0.8845301101831464,0.0721362046589423,0.7407670867086773,0.1146220335065112,0.7308239064728457
450,linear,100,0.001,scale,11,"['rdvi_skewness', 'mcariosavi_q3', 'ref_mean_1', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_mean_q3_1', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_cv_4']",0.735821077595072,0.10911086412875952,0.7379891818244768,0.1152345341249922,0.7301573367159693
177,rbf,100,0.1,scale,3,"['rdvi_skewness', 'ref_skewness_3', 'tex_mean_skewness_4']",0.8246941357705317,0.08888267880052353,0.7270262383458326,0.11762062721902089,0.724848256204975
385,linear,10,0.0001,scale,1,['rdvi_skewness'],0.6602639230064665,0.12373419776483337,0.7248259449578545,0.1180937138385999,0.7240979712672668
475,linear,100,0.01,scale,1,['rdvi_skewness'],0.6614447501345806,0.12351897794184744,0.7242707259469889,0.11821279271434507,0.7235412834230392
355,linear,1,0.01,scale,1,['rdvi_skewness'],0.6614807381863818,0.1235124128014238,0.7242095135424593,0.11822591371455687,0.7234799090809314
325,linear,1,0.0001,scale,1,['rdvi_skewness'],0.6605673311884779,0.12367893375817074,0.7240303813098732,0.11826430270025214,0.7233003029535501
445,linear,100,0.0001,scale,1,['rdvi_skewness'],0.6605101136200051,0.1236893574891687,0.7238534392583276,0.11830221008889068,0.723122892801339
415,linear,10,0.01,scale,1,['rdvi_skewness'],0.6612913224454837,0.12354696315953685,0.7238359002707899,0.11830596691287197,0.7231053074143634
340,linear,1,0.001,scale,1,['rdvi_skewness'],0.659708052736558,0.1238353822655833,0.7234533430161558,0.11838788042565566,0.7227217381035002
400,linear,10,0.001,scale,1,['rdvi_skewness'],0.659302614696955,0.12390913162855646,0.7234109967663875,0.11839694415997898,0.7226792798266161
117,rbf,10,0.1,scale,3,"['rdvi_skewness', 'ref_skewness_3', 'tex_mean_skewness_4']",0.813819014475659,0.09159812325432486,0.7247167039793654,0.1181171524450304,0.722520294702605
460,linear,100,0.001,scale,1,['rdvi_skewness'],0.6594343383716342,0.12388517584730765,0.7231349933244791,0.11845600257442611,0.7224025462168719
105,rbf,10,0.1,scale,15,"['rdvi_skewness', 'mcariosavi_q3', 'mcariosavi_skewness', 'ref_mean_1', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_cv_4', 'tex_cor_q3_4']",0.8809434572339029,0.07324796216409935,0.732649046771982,0.11640292866460815,0.7216318371609373
112,rbf,10,0.1,scale,8,"['rdvi_skewness', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_q3_4']",0.8862575816692135,0.07159457938818725,0.7217481045771541,0.11875232040048074,0.7157480637055025
471,linear,100,0.01,scale,5,"['rdvi_skewness', 'mcariosavi_q3', 'ref_q1_2', 'ref_q3_3', 'tex_var_kurtosis_4']",0.7049791855245033,0.11530423053467398,0.7176122006803622,0.11963162533892821,0.7138369627215435
175,rbf,100,0.1,scale,5,"['rdvi_skewness', 'mcariosavi_q3', 'ref_skewness_3', 'tex_mean_skewness_4', 'tex_cor_q3_4']",0.8662417675609303,0.07763886425613052,0.7150810077664375,0.12016659034746582,0.7112719303301599
321,linear,1,0.0001,scale,5,"['rdvi_skewness', 'mcariosavi_q3', 'ref_q1_2', 'ref_q3_3', 'tex_var_kurtosis_4']",0.7022587588698448,0.11583462854031078,0.715070463239744,0.12016881394106763,0.7112612448338582
113,rbf,10,0.1,scale,7,"['rdvi_skewness', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_cor_q3_4']",0.8798409060386477,0.07358634556471973,0.7160190640896151,0.11996861133013768,0.7106753368009788
441,linear,100,0.0001,scale,5,"['rdvi_skewness', 'mcariosavi_q3', 'ref_q1_2', 'ref_q3_3', 'tex_var_kurtosis_4']",0.7016950894266558,0.1159442229777671,0.713795373904801,0.12043739776664913,0.7099691088500524
411,linear,10,0.01,scale,5,"['rdvi_skewness', 'mcariosavi_q3', 'ref_q1_2', 'ref_q3_3', 'tex_var_kurtosis_4']",0.7030829512364336,0.11567419363264181,0.7136769248287377,0.12046231738968782,0.7098490762301914
456,linear,100,0.001,scale,5,"['rdvi_skewness', 'mcariosavi_q3', 'ref_q1_2', 'ref_q3_3', 'tex_var_kurtosis_4']",0.701943350448808,0.11589596627520438,0.7135986646890593,0.12047877913255316,0.7097697698319612
351,linear,1,0.01,scale,5,"['rdvi_skewness', 'mcariosavi_q3', 'ref_q1_2', 'ref_q3_3', 'tex_var_kurtosis_4']",0.7027492168952842,0.11573918419013238,0.7133780477951541,0.12052517301083825,0.7095462035143407
381,linear,10,0.0001,scale,5,"['rdvi_skewness', 'mcariosavi_q3', 'ref_q1_2', 'ref_q3_3', 'tex_var_kurtosis_4']",0.7014306067846685,0.11599561073447245,0.712903835856197,0.12062483539672064,0.7090656518435794
336,linear,1,0.001,scale,5,"['rdvi_skewness', 'mcariosavi_q3', 'ref_q1_2', 'ref_q3_3', 'tex_var_kurtosis_4']",0.7009923932965879,0.11608070352155855,0.7116489331814442,0.1208881746451453,0.7077939723950999
396,linear,10,0.001,scale,5,"['rdvi_skewness', 'mcariosavi_q3', 'ref_q1_2', 'ref_q3_3', 'tex_var_kurtosis_4']",0.700648196307631,0.11614749636577196,0.7109162958530788,0.12104165249446514,0.707051540450045
102,rbf,10,0.01,scale,3,"['rdvi_skewness', 'ref_skewness_3', 'tex_mean_skewness_4']",0.835887260960972,0.08599833837560787,0.7051340425780537,0.12224619677297854,0.702781388662453
101,rbf,10,0.01,scale,4,"['rdvi_skewness', 'mcariosavi_q3', 'ref_skewness_3', 'tex_mean_skewness_4']",0.8519947361677124,0.0816690481301234,0.7047603862031058,0.12232362790371817,0.7016111636559389
118,rbf,10,0.1,scale,2,"['rdvi_skewness', 'ref_skewness_3']",0.7742224293968913,0.10086937059912887,0.6993208308485386,0.12344534264610953,0.6977257158928278
88,rbf,10,0.001,scale,2,"['ref_skewness_3', 'tex_mean_skewness_4']",0.7340254890706754,0.10948104209922531,0.6899474115457354,0.12535472815709592,0.6883025702276756
73,rbf,10,0.0001,scale,2,"['ref_skewness_3', 'tex_mean_skewness_4']",0.7336251232645229,0.1095634108625095,0.6887382777378062,0.12559891762722933,0.6870870219167866
158,rbf,100,0.01,scale,7,"['rdvi_skewness', 'ref_mean_1', 'ref_skewness_1', 'ref_skewness_3', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_q3_4']",0.9647965933814263,0.039830087374406895,0.6913302269249044,0.12507487861098926,0.6855219247433838
174,rbf,100,0.1,scale,6,"['rdvi_skewness', 'mcariosavi_q3', 'ref_skewness_1', 'ref_skewness_3', 'tex_mean_skewness_4', 'tex_cor_q3_4']",0.8739839029359315,0.07535844449608883,0.6690953176696426,0.12950140939753704,0.6637724541469022
168,rbf,100,0.1,scale,12,"['rdvi_skewness', 'mcariosavi_q3', 'ref_mean_1', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_q3_4']",0.8938685185080523,0.06915777723872743,0.6691181726383371,0.12949693711001192,0.6582991483104352
167,rbf,100,0.1,scale,13,"['rdvi_skewness', 'mcariosavi_q3', 'ref_mean_1', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_q3_4']",0.8885294487324406,0.07087596541687444,0.6685604485418528,0.12960602915958,0.6567880054572738
169,rbf,100,0.1,scale,11,"['rdvi_skewness', 'mcariosavi_q3', 'ref_mean_1', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_q3_4']",0.8922153519608754,0.06969431710907545,0.6661062339044548,0.13008499185102235,0.6561257137222509
156,rbf,100,0.01,scale,9,"['rdvi_skewness', 'mcariosavi_q3', 'ref_mean_1', 'ref_skewness_1', 'ref_skewness_3', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_q3_4']",0.9869656647917735,0.024236134610640465,0.6628651180615477,0.13071483633494785,0.6546645398522339
171,rbf,100,0.1,scale,9,"['rdvi_skewness', 'mcariosavi_q3', 'ref_mean_1', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_cor_q3_4']",0.8888336044806405,0.070779204176615,0.6573365142949978,0.1317822605190135,0.6490014565346058
172,rbf,100,0.1,scale,8,"['rdvi_skewness', 'mcariosavi_q3', 'ref_mean_1', 'ref_skewness_1', 'ref_skewness_3', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_cor_q3_4']",0.885604596935014,0.07179979421871371,0.6563410456950548,0.13197354142553383,0.648930610022711
161,rbf,100,0.01,scale,4,"['rdvi_skewness', 'ref_skewness_3', 'tex_mean_skewness_4', 'tex_cor_q3_4']",0.877763416326814,0.07421975473870683,0.6502676378394061,0.1331346035379657,0.6465371593096931
162,rbf,100,0.01,scale,3,"['rdvi_skewness', 'tex_mean_skewness_4', 'tex_cor_q3_4']",0.8385013572373866,0.08531066975994132,0.6490689432725079,0.1333625653049982,0.6462689614369161
210,poly,1,0.1,scale,15,"['rdvi_skewness', 'mcariosavi_q3', 'mcariosavi_skewness', 'ref_mean_1', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_cv_4', 'tex_cor_q3_4']",0.8021895921507382,0.09441554020041278,0.6581141651850446,0.13163264025646443,0.6440254632009119
173,rbf,100,0.1,scale,7,"['rdvi_skewness', 'mcariosavi_q3', 'ref_skewness_1', 'ref_skewness_3', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_cor_q3_4']",0.8811168135872279,0.07319461513662115,0.6470877344958901,0.13373848987960846,0.6404469122955438
119,rbf,10,0.1,scale,1,['ref_skewness_3'],0.6361049718267074,0.12805807646465087,0.6303903014935415,0.13686572995030086,0.6294124980583392
146,rbf,100,0.001,scale,4,"['rdvi_skewness', 'ref_skewness_3', 'tex_mean_skewness_4', 'tex_cor_q3_4']",0.874827339477503,0.07510583083029024,0.6257007190634286,0.1377312646264128,0.6217081934001052
170,rbf,100,0.1,scale,10,"['rdvi_skewness', 'mcariosavi_q3', 'ref_mean_1', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_q3_4']",0.892184032833462,0.06970444195847669,0.6293412129568683,0.13705983000639554,0.6192962593784637
166,rbf,100,0.1,scale,14,"['rdvi_skewness', 'mcariosavi_q3', 'mcariosavi_skewness', 'ref_mean_1', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_q3_4']",0.8832090693697111,0.07254767063451795,0.6333120878806359,0.13632369079290452,0.6192473460459206
131,rbf,100,0.0001,scale,4,"['rdvi_skewness', 'ref_skewness_3', 'tex_mean_skewness_4', 'tex_cor_q3_4']",0.8743902619895323,0.0752368437099973,0.6229710341072807,0.1382325746927183,0.6189493918044251
148,rbf,100,0.001,scale,2,"['rdvi_skewness', 'tex_mean_skewness_4']",0.799293216833252,0.09510425289870346,0.6189762641017252,0.13896295932843333,0.6169549180226892
265,poly,10,0.1,scale,4,"['rdvi_skewness', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_4']",0.6666308407824602,0.12256927661704473,0.6152855940299702,0.13963434858121204,0.6111819736996232
147,rbf,100,0.001,scale,3,"['rdvi_skewness', 'tex_mean_skewness_4', 'tex_cor_q3_4']",0.8358388324059927,0.08601102620252075,0.6136823973442367,0.1399249909189931,0.6106000760464514
133,rbf,100,0.0001,scale,2,"['rdvi_skewness', 'tex_mean_skewness_4']",0.7989105903251544,0.0951948628944863,0.6102483585560916,0.14054552274962895,0.608180710590872
132,rbf,100,0.0001,scale,3,"['rdvi_skewness', 'tex_mean_skewness_4', 'tex_cor_q3_4']",0.8353455597860681,0.08614015254068873,0.6099084800533054,0.1406067899610169,0.6067960477133052
128,rbf,100,0.0001,scale,7,"['rdvi_skewness', 'ref_skewness_1', 'ref_skewness_3', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_q3_4']",0.9419482634900109,0.051147748473397786,0.6107365021571525,0.14045748220632287,0.6034116513912924
143,rbf,100,0.001,scale,7,"['rdvi_skewness', 'ref_skewness_1', 'ref_skewness_3', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_q3_4']",0.9424799882503723,0.0509129657655889,0.6100168159168404,0.14058726401007438,0.6026784226679638
127,rbf,100,0.0001,scale,8,"['rdvi_skewness', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_q3_4']",0.9762103560048765,0.03274257904336023,0.6064944372671317,0.14122073801303764,0.5980091421138622
142,rbf,100,0.001,scale,8,"['rdvi_skewness', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_q3_4']",0.9765307059121718,0.03252137705164512,0.6064586366939657,0.1412271618972922,0.597972569560682
144,rbf,100,0.001,scale,6,"['rdvi_skewness', 'ref_skewness_1', 'ref_skewness_3', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_q3_4']",0.9221996607510484,0.05921199018530509,0.58789618349759,0.1445194689371593,0.5812671676825378
211,poly,1,0.1,scale,14,"['rdvi_skewness', 'mcariosavi_q3', 'mcariosavi_skewness', 'ref_mean_1', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_cv_4']",0.8015333074766976,0.09457203389307228,0.5964513873994104,0.14301150202839086,0.5809728104777439
129,rbf,100,0.0001,scale,6,"['rdvi_skewness', 'ref_skewness_1', 'ref_skewness_3', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_q3_4']",0.9222801055701637,0.0591813699475003,0.5875654843836569,0.144577443256135,0.5809311490118122
159,rbf,100,0.01,scale,6,"['rdvi_skewness', 'ref_mean_1', 'ref_skewness_3', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_q3_4']",0.9301807129112077,0.056092735261137665,0.5697671304556513,0.14766406924958678,0.5628464944844285
153,rbf,100,0.01,scale,12,"['rdvi_skewness', 'mcariosavi_q3', 'ref_mean_1', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_q3_4']",0.9929825519448837,0.017783142819422483,0.5684301858114957,0.14789332364776625,0.554318911233125
242,poly,10,0.001,scale,5,"['mcariosavi_q3', 'ref_skewness_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_4']",0.6830134451383256,0.11951965586740404,0.5461827372357175,0.1516573785300296,0.5401156615303127
74,rbf,10,0.0001,scale,1,['tex_mean_skewness_4'],0.6276405356475419,0.12953887217189516,0.5372237464184094,0.15314702745802455,0.5359994706152835
89,rbf,10,0.001,scale,1,['tex_mean_skewness_4'],0.6279383300633428,0.12948706246606081,0.5370540338722536,0.1531751064587339,0.5358293090941378
165,rbf,100,0.1,scale,15,"['rdvi_skewness', 'mcariosavi_q3', 'mcariosavi_skewness', 'ref_mean_1', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_cv_4', 'tex_cor_q3_4']",0.8849284033704661,0.07201168658028095,0.5514643282495525,0.15077229053275157,0.5329807154026933
155,rbf,100,0.01,scale,10,"['rdvi_skewness', 'mcariosavi_q3', 'ref_mean_1', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_q3_4']",0.9901188975888001,0.021101902562449613,0.5450193439474442,0.15185164641946272,0.5326892448674292
212,poly,1,0.1,scale,13,"['rdvi_skewness', 'mcariosavi_q3', 'mcariosavi_skewness', 'ref_mean_1', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_cv_4']",0.80343018051716,0.09411900613600767,0.5420818876280613,0.15234105176615556,0.5258170366421728
141,rbf,100,0.001,scale,9,"['rdvi_skewness', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_q3_4']",0.9827514270416217,0.02788017517213827,0.5317809575912303,0.15404498879445191,0.5203918457488548
231,poly,10,0.0001,scale,5,"['mcariosavi_q3', 'ref_skewness_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_4']",0.6808670397709086,0.11992362382577787,0.5260224740744929,0.15498937022237358,0.5196858761343124
126,rbf,100,0.0001,scale,9,"['rdvi_skewness', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_q3_4']",0.982349016755561,0.028203523228175514,0.5283607867722432,0.15460658656721052,0.5168884815856221
152,rbf,100,0.01,scale,13,"['rdvi_skewness', 'mcariosavi_q3', 'mcariosavi_skewness', 'ref_mean_1', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_q3_4']",0.9922486712434926,0.018689900598223636,0.521465297595012,0.15573268000894777,0.5044681633565835
151,rbf,100,0.01,scale,14,"['rdvi_skewness', 'mcariosavi_q3', 'mcariosavi_skewness', 'ref_mean_1', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_q3_4']",0.99463081079338,0.015555116473018575,0.5224305704357537,0.15557553319312084,0.5041128388908236
154,rbf,100,0.01,scale,11,"['rdvi_skewness', 'mcariosavi_q3', 'ref_mean_1', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_q3_4']",0.9903852351983065,0.020815567015985505,0.5166938122933663,0.15650716204565457,0.5022471599434397
136,rbf,100,0.001,scale,14,"['rdvi_skewness', 'mcariosavi_q3', 'mcariosavi_skewness', 'ref_mean_1', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_q3_4']",0.9951120613482463,0.01484163635169803,0.5105866164654841,0.15749289255765242,0.49181459627511914
121,rbf,100,0.0001,scale,14,"['rdvi_skewness', 'mcariosavi_q3', 'mcariosavi_skewness', 'ref_mean_1', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_q3_4']",0.9949609656866025,0.015069282375054066,0.5090266144109195,0.15774369665539165,0.4901947585253109
137,rbf,100,0.001,scale,13,"['rdvi_skewness', 'mcariosavi_q3', 'mcariosavi_skewness', 'ref_mean_1', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_q3_4']",0.9911766125303894,0.019940525016710196,0.5061725721861625,0.15820151658222284,0.48863225371190044
122,rbf,100,0.0001,scale,13,"['rdvi_skewness', 'mcariosavi_q3', 'mcariosavi_skewness', 'ref_mean_1', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_q3_4']",0.9909577970478349,0.020186268166463125,0.5040785735533306,0.15853657626566345,0.48646387807844893
138,rbf,100,0.001,scale,12,"['rdvi_skewness', 'mcariosavi_skewness', 'ref_mean_1', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_q3_4']",0.9902894497473073,0.020918995820750404,0.48709268700035024,0.16122874904417953,0.47032187567611095
123,rbf,100,0.0001,scale,12,"['rdvi_skewness', 'mcariosavi_skewness', 'ref_mean_1', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_q3_4']",0.9900580264823641,0.021166800381293288,0.4848872938417427,0.1615750020305132,0.46804437156953804
140,rbf,100,0.001,scale,10,"['rdvi_skewness', 'ref_mean_1', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_q3_4']",0.9895014740245838,0.0217511927356764,0.4714505579142496,0.16366878110697153,0.4571267247953946
125,rbf,100,0.0001,scale,10,"['rdvi_skewness', 'ref_mean_1', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_q3_4']",0.9893185335479103,0.021939885336933987,0.4712076966899976,0.16370637856941142,0.4568772819661493
139,rbf,100,0.001,scale,11,"['rdvi_skewness', 'ref_mean_1', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_q3_4']",0.9912091982052514,0.019903669755665494,0.4629267798493665,0.16498322460891043,0.4468729607687769
124,rbf,100,0.0001,scale,11,"['rdvi_skewness', 'ref_mean_1', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_q3_4']",0.9910656840626824,0.020065480594974653,0.4617454103842784,0.16516457705138937,0.44565627862946067
160,rbf,100,0.01,scale,5,"['rdvi_skewness', 'ref_skewness_3', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_q3_4']",0.8906987205351724,0.0701829365921543,0.439352323904604,0.16856525112109905,0.4318570341172324
135,rbf,100,0.001,scale,15,"['rdvi_skewness', 'mcariosavi_q3', 'mcariosavi_skewness', 'ref_mean_1', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_cv_4', 'tex_cor_q3_4']",0.9941771284634968,0.016198974342688386,0.454041309378862,0.1663423874619677,0.43154301168843046
