,n_components,num_features,selected_features,r2_train,rmse_train,r2_val,rmse_val,r2_adj
204,14,1,['rdvi_skewness'],0.6983519147069106,0.11659212011642096,0.7870364137877935,0.10389047082961227,0.7864730180570734
174,12,1,['rdvi_skewness'],0.6983519147069106,0.11659212011642096,0.7870364137877935,0.10389047082961227,0.7864730180570734
219,15,1,['rdvi_skewness'],0.6983519147069106,0.11659212011642096,0.7870364137877935,0.10389047082961227,0.7864730180570734
159,11,1,['rdvi_skewness'],0.6983519147069106,0.11659212011642096,0.7870364137877935,0.10389047082961227,0.7864730180570734
54,4,1,['rdvi_skewness'],0.6983519147069106,0.11659212011642096,0.7870364137877935,0.10389047082961227,0.7864730180570734
129,9,1,['rdvi_skewness'],0.6983519147069106,0.11659212011642096,0.7870364137877935,0.10389047082961227,0.7864730180570734
114,8,1,['rdvi_skewness'],0.6983519147069106,0.11659212011642096,0.7870364137877935,0.10389047082961227,0.7864730180570734
99,7,1,['rdvi_skewness'],0.6983519147069106,0.11659212011642096,0.7870364137877935,0.10389047082961227,0.7864730180570734
84,6,1,['rdvi_skewness'],0.6983519147069106,0.11659212011642096,0.7870364137877935,0.10389047082961227,0.7864730180570734
69,5,1,['rdvi_skewness'],0.6983519147069106,0.11659212011642096,0.7870364137877935,0.10389047082961227,0.7864730180570734
24,2,1,['rdvi_skewness'],0.6983519147069106,0.11659212011642096,0.7870364137877935,0.10389047082961227,0.7864730180570734
144,10,1,['rdvi_skewness'],0.6983519147069106,0.11659212011642096,0.7870364137877935,0.10389047082961227,0.7864730180570734
39,3,1,['rdvi_skewness'],0.6983519147069106,0.11659212011642096,0.7870364137877935,0.10389047082961227,0.7864730180570734
205,15,15,"['rdvi_skewness', 'mcariosavi_q3', 'mcariosavi_skewness', 'ref_mean_1', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_cv_4', 'tex_cor_q3_4']",0.7735089199313346,0.1010286301720049,0.7941159125368895,0.10214907296648941,0.7856316781634096
59,5,11,"['rdvi_skewness', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_cv_4', 'tex_cor_q3_4']",0.7648298768233834,0.10294612084444574,0.7918490067287681,0.1027098943616791,0.7856271020385954
175,13,15,"['rdvi_skewness', 'mcariosavi_q3', 'mcariosavi_skewness', 'ref_mean_1', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_cv_4', 'tex_cor_q3_4']",0.7734890546692099,0.10103306062510435,0.7939719379862576,0.10218478310036383,0.7854817705955814
190,14,15,"['rdvi_skewness', 'mcariosavi_q3', 'mcariosavi_skewness', 'ref_mean_1', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_cv_4', 'tex_cor_q3_4']",0.7735086441424005,0.10102869168120372,0.7939609014157123,0.10218751999565266,0.7854702792213049
206,15,14,"['rdvi_skewness', 'mcariosavi_q3', 'mcariosavi_skewness', 'ref_mean_1', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_cv_4']",0.7734378461211174,0.10104448052349979,0.7929974796097453,0.1024261515669662,0.7850576569098452
191,14,14,"['rdvi_skewness', 'mcariosavi_q3', 'mcariosavi_skewness', 'ref_mean_1', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_cv_4']",0.7734378461211174,0.10104448052349979,0.7929974796097453,0.1024261515669662,0.7850576569098452
47,4,8,"['rdvi_skewness', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_3', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_3']",0.7629186908922924,0.10336358683635717,0.7889721678265947,0.10341723151874693,0.7844217024428016
34,3,6,"['rdvi_skewness', 'mcariosavi_q3', 'ref_skewness_3', 'tex_mean_q3_1', 'tex_var_kurtosis_4', 'tex_cor_cv_3']",0.7589846067530027,0.10421765662786173,0.7875945364351788,0.10375424645073009,0.7841778265655035
58,5,12,"['rdvi_skewness', 'ref_mean_1', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_cv_4', 'tex_cor_q3_4']",0.7639032213405175,0.10314874394433017,0.7903836743502546,0.10307078666771904,0.7835297345469932
46,4,9,"['rdvi_skewness', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_3', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_cv_4']",0.7642416667587758,0.10307478541779705,0.7856746163136996,0.10422210576612233,0.7804612961699788
56,5,14,"['rdvi_skewness', 'mcariosavi_q3', 'mcariosavi_skewness', 'ref_mean_1', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_cv_4', 'tex_cor_q3_4']",0.7639983879105715,0.1031279531025013,0.7870864319922111,0.10387826987063058,0.7789198841782137
57,5,13,"['rdvi_skewness', 'mcariosavi_q3', 'ref_mean_1', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_cv_4', 'tex_cor_q3_4']",0.7636026294285162,0.10321438612657935,0.7862740722742754,0.10407625204478009,0.7786827141856567
44,4,11,"['rdvi_skewness', 'ref_mean_1', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_3', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_cv_4', 'tex_cor_q3_4']",0.7615676798307762,0.10365767786318017,0.784434156417315,0.10452327591930556,0.777990612179789
45,4,10,"['rdvi_skewness', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_3', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_cv_4', 'tex_cor_q3_4']",0.764016769569612,0.10312393681683188,0.7828563747293226,0.10490509486535186,0.7769717236379763
33,3,7,"['rdvi_skewness', 'mcariosavi_q3', 'ref_skewness_3', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_3']",0.7578572817290076,0.10446110603468468,0.7806677527475359,0.10543244619062964,0.7765405330411723
18,2,7,"['rdvi_skewness', 'mcariosavi_q3', 'ref_q3_3', 'ref_skewness_3', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4']",0.7486579269090847,0.10642692384982315,0.7780902567056662,0.10605013464368253,0.7739145357296976
20,2,5,"['rdvi_skewness', 'mcariosavi_q3', 'ref_skewness_3', 'tex_mean_skewness_4', 'tex_var_kurtosis_4']",0.7408737920285949,0.10806239358449893,0.7768544613975926,0.10634501647952527,0.7738712322718919
42,4,13,"['rdvi_skewness', 'mcariosavi_q3', 'ref_mean_1', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_cv_4', 'tex_cor_q3_4']",0.7584330190043364,0.10433684472049069,0.7792311876144448,0.10577715924745713,0.7713896724204223
55,5,15,"['rdvi_skewness', 'mcariosavi_q3', 'mcariosavi_skewness', 'ref_mean_1', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_cv_4', 'tex_cor_q3_4']",0.7633126803366836,0.10327766463616513,0.7792210208183544,0.1057795948324851,0.7701229859619679
41,4,14,"['rdvi_skewness', 'mcariosavi_q3', 'mcariosavi_skewness', 'ref_mean_1', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_cv_4', 'tex_cor_q3_4']",0.7578279398824316,0.1044674349239457,0.7782582119100347,0.10600999435219191,0.7697530474353511
40,4,15,"['rdvi_skewness', 'mcariosavi_q3', 'mcariosavi_skewness', 'ref_mean_1', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_cv_4', 'tex_cor_q3_4']",0.7576524027417654,0.10450528940017835,0.7785956652247601,0.10592929904227676,0.7694718602202859
43,4,12,"['rdvi_skewness', 'mcariosavi_q3', 'ref_mean_1', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_3', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_cv_4', 'tex_cor_q3_4']",0.7604282978135647,0.10390505400332888,0.7760166549765082,0.10654446717424756,0.7686929488721979
31,3,9,"['rdvi_skewness', 'mcariosavi_q3', 'ref_q3_3', 'ref_skewness_3', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_cv_4']",0.7553656155369128,0.10499718667848397,0.7739140430366604,0.10704338458067832,0.7684146548943089
32,3,8,"['rdvi_skewness', 'mcariosavi_q3', 'ref_skewness_3', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_cv_4']",0.7584319340344807,0.10433707902859807,0.7724992693286332,0.10737778391129836,0.767593593195558
19,2,6,"['rdvi_skewness', 'mcariosavi_q3', 'ref_q3_3', 'ref_skewness_3', 'tex_mean_skewness_4', 'tex_var_kurtosis_4']",0.7420475182983868,0.10781737856923468,0.7695831626589771,0.10806377740377854,0.7658767255971912
16,2,9,"['rdvi_skewness', 'mcariosavi_q3', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_3', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_q3_4']",0.7434838091089473,0.10751679360476753,0.7709719295708728,0.10773762455489314,0.7654009765063805
15,2,10,"['rdvi_skewness', 'mcariosavi_q3', 'ref_mean_1', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_3', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_q3_4']",0.7447151672982184,0.10725842600091516,0.7711285789727533,0.10770077334868867,0.7649261014381397
14,2,11,"['rdvi_skewness', 'mcariosavi_q3', 'ref_mean_1', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_3', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_4', 'tex_cor_q3_4']",0.7455399668113818,0.107085015248265,0.7711202185561377,0.1077027404250241,0.7642787033499352
30,3,10,"['rdvi_skewness', 'mcariosavi_q3', 'ref_q3_3', 'ref_skewness_3', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_cv_4', 'tex_cor_q3_4']",0.7544068966600957,0.10520272678245715,0.7704425744972856,0.10786206026650462,0.7642215060554776
29,3,11,"['rdvi_skewness', 'mcariosavi_q3', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_3', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_cv_4', 'tex_cor_q3_4']",0.7573053631293022,0.10458008795637637,0.7708789108760261,0.10775950090361269,0.7640301826685161
11,2,14,"['rdvi_skewness', 'mcariosavi_q3', 'ref_mean_1', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_cv_4', 'tex_cor_q3_4']",0.7468606435712446,0.10680676198087447,0.7719038691150988,0.10751820319645869,0.7631549764236232
17,2,8,"['rdvi_skewness', 'mcariosavi_q3', 'ref_q3_3', 'ref_skewness_3', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_q3_4']",0.7400662257521318,0.10823065070321891,0.7675736762114557,0.10853397155240001,0.7625617878278752
10,2,15,"['rdvi_skewness', 'mcariosavi_q3', 'mcariosavi_skewness', 'ref_mean_1', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_cv_4', 'tex_cor_q3_4']",0.7438827150863256,0.10743316188823869,0.7719322529549255,0.1075115133100686,0.7625338567854856
25,3,15,"['rdvi_skewness', 'mcariosavi_q3', 'mcariosavi_skewness', 'ref_mean_1', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_cv_4', 'tex_cor_q3_4']",0.7506030566751847,0.10601430639262792,0.7716491101075713,0.10757822961301793,0.7622390459636526
28,3,12,"['rdvi_skewness', 'mcariosavi_q3', 'ref_mean_1', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_3', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_cv_4', 'tex_cor_q3_4']",0.7513769303786499,0.10584969846846501,0.7691975518883205,0.10815416389039362,0.7616508778356226
27,3,13,"['rdvi_skewness', 'mcariosavi_q3', 'ref_mean_1', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_cv_4', 'tex_cor_q3_4']",0.7532154856042944,0.10545759560208295,0.7697330212030418,0.10802863041864255,0.7615541394424941
12,2,13,"['rdvi_skewness', 'mcariosavi_q3', 'ref_mean_1', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_cv_4', 'tex_cor_q3_4']",0.7401313033905152,0.10821710141345398,0.7688603290355993,0.10823314646504875,0.7606504500122736
13,2,12,"['rdvi_skewness', 'mcariosavi_q3', 'ref_mean_1', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_4', 'tex_cor_q3_4']",0.7470180881680573,0.10677354161679439,0.7680291415850552,0.10842757717663828,0.7604442633807518
26,3,14,"['rdvi_skewness', 'mcariosavi_q3', 'mcariosavi_skewness', 'ref_mean_1', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_cv_4', 'tex_cor_q3_4']",0.7527309358133536,0.10556107534791856,0.7690959673898745,0.10817796255008952,0.7602393743582533
6,1,9,"['rdvi_skewness', 'mcariosavi_q3', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_q3_4']",0.7311000304357999,0.11008148755462971,0.751875858559065,0.11213922475975023,0.7458404064699612
5,1,10,"['rdvi_skewness', 'mcariosavi_q3', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_q3_4']",0.7266559101018315,0.1109874203263134,0.7502483073223957,0.1125064079297627,0.743479968767447
4,1,11,"['rdvi_skewness', 'mcariosavi_q3', 'mcariosavi_skewness', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_q3_4']",0.7244881296238785,0.11142664918884516,0.7496083172987805,0.11265046483263995,0.7421237833049941
7,1,8,"['rdvi_skewness', 'mcariosavi_q3', 'ref_skewness_1', 'ref_skewness_3', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_q3_4']",0.7198019419062205,0.11237028275143224,0.7386160067177263,0.11509661018731233,0.7329796941941193
1,1,14,"['rdvi_skewness', 'mcariosavi_q3', 'mcariosavi_skewness', 'ref_mean_1', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_q3_4']",0.7168336677596394,0.11296391124114334,0.7414991435560487,0.11446007651155236,0.7315840422129931
3,1,12,"['rdvi_skewness', 'mcariosavi_q3', 'mcariosavi_skewness', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_q3_4']",0.7147626983008811,0.11337624596291615,0.7362885556406129,0.11560790401021447,0.7276658381138754
0,1,15,"['rdvi_skewness', 'mcariosavi_q3', 'mcariosavi_skewness', 'ref_mean_1', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_cv_4', 'tex_cor_q3_4']",0.7151409509264972,0.11330104701579367,0.738145405326891,0.11520017480557128,0.7273546940079443
2,1,13,"['rdvi_skewness', 'mcariosavi_q3', 'mcariosavi_skewness', 'ref_mean_1', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_q3_4']",0.7142270357674265,0.11348265371679078,0.7364792507954923,0.11556609722759571,0.7271192241844031
8,1,7,"['rdvi_skewness', 'mcariosavi_q3', 'ref_skewness_3', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_q3_4']",0.7177127037078819,0.11278843748007167,0.7274253381998943,0.11753461245813183,0.7222962451015053
9,1,6,"['rdvi_skewness', 'ref_skewness_3', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_q3_4']",0.6838428833778322,0.11936318376171551,0.6876004042767311,0.12582828296445892,0.682575209707456
