,hidden_layer_sizes,activation,solver,alpha,learning_rate,max_iter,random_state,num_features,selected_features,r2_train,rmse_train,r2_val,rmse_val,r2_adj
185,"(50, 25, 10, 5)",tanh,adam,0.005,constant,500,42,15,"['rdvi_skewness', 'mcariosavi_q3', 'mcariosavi_skewness', 'ref_mean_1', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_cv_4', 'tex_cor_q3_4']",0.8015208762606467,0.09457499566706523,0.807158779967182,0.09886053899709768,0.799212026394401
191,"(50, 25, 10, 5)",tanh,adam,0.001,adaptive,500,42,15,"['rdvi_skewness', 'mcariosavi_q3', 'mcariosavi_skewness', 'ref_mean_1', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_cv_4', 'tex_cor_q3_4']",0.8014691922572355,0.09458730853941684,0.8070276472900472,0.09889414603407759,0.7990754898981535
190,"(50, 25, 10, 5)",tanh,adam,0.001,adaptive,200,42,15,"['rdvi_skewness', 'mcariosavi_q3', 'mcariosavi_skewness', 'ref_mean_1', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_cv_4', 'tex_cor_q3_4']",0.8014691922572355,0.09458730853941684,0.8070276472900472,0.09889414603407759,0.7990754898981535
189,"(50, 25, 10, 5)",tanh,adam,0.001,constant,500,42,15,"['rdvi_skewness', 'mcariosavi_q3', 'mcariosavi_skewness', 'ref_mean_1', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_cv_4', 'tex_cor_q3_4']",0.8014691922572355,0.09458730853941684,0.8070276472900472,0.09889414603407759,0.7990754898981535
188,"(50, 25, 10, 5)",tanh,adam,0.001,constant,200,42,15,"['rdvi_skewness', 'mcariosavi_q3', 'mcariosavi_skewness', 'ref_mean_1', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_cv_4', 'tex_cor_q3_4']",0.8014691922572355,0.09458730853941684,0.8070276472900472,0.09889414603407759,0.7990754898981535
182,"(50, 25, 10, 5)",tanh,adam,0.0001,adaptive,200,42,15,"['rdvi_skewness', 'mcariosavi_q3', 'mcariosavi_skewness', 'ref_mean_1', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_cv_4', 'tex_cor_q3_4']",0.801457367186583,0.09459012544467253,0.8069979519195468,0.09890175485807877,0.7990445708173304
181,"(50, 25, 10, 5)",tanh,adam,0.0001,constant,500,42,15,"['rdvi_skewness', 'mcariosavi_q3', 'mcariosavi_skewness', 'ref_mean_1', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_cv_4', 'tex_cor_q3_4']",0.801457367186583,0.09459012544467253,0.8069979519195468,0.09890175485807877,0.7990445708173304
180,"(50, 25, 10, 5)",tanh,adam,0.0001,constant,200,42,15,"['rdvi_skewness', 'mcariosavi_q3', 'mcariosavi_skewness', 'ref_mean_1', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_cv_4', 'tex_cor_q3_4']",0.801457367186583,0.09459012544467253,0.8069979519195468,0.09890175485807877,0.7990445708173304
183,"(50, 25, 10, 5)",tanh,adam,0.0001,adaptive,500,42,15,"['rdvi_skewness', 'mcariosavi_q3', 'mcariosavi_skewness', 'ref_mean_1', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_cv_4', 'tex_cor_q3_4']",0.801457367186583,0.09459012544467253,0.8069979519195468,0.09890175485807877,0.7990445708173304
200,"(100, 50, 25, 10)",relu,adam,0.0001,constant,200,42,15,"['rdvi_skewness', 'mcariosavi_q3', 'mcariosavi_skewness', 'ref_mean_1', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_cv_4', 'tex_cor_q3_4']",0.9151286725156836,0.061844261899200184,0.8066964499071576,0.09897897538989411,0.7987306442714636
201,"(100, 50, 25, 10)",relu,adam,0.0001,constant,500,42,15,"['rdvi_skewness', 'mcariosavi_q3', 'mcariosavi_skewness', 'ref_mean_1', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_cv_4', 'tex_cor_q3_4']",0.9151286725156836,0.061844261899200184,0.8066964499071576,0.09897897538989411,0.7987306442714636
202,"(100, 50, 25, 10)",relu,adam,0.0001,adaptive,200,42,15,"['rdvi_skewness', 'mcariosavi_q3', 'mcariosavi_skewness', 'ref_mean_1', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_cv_4', 'tex_cor_q3_4']",0.9151286725156836,0.061844261899200184,0.8066964499071576,0.09897897538989411,0.7987306442714636
203,"(100, 50, 25, 10)",relu,adam,0.0001,adaptive,500,42,15,"['rdvi_skewness', 'mcariosavi_q3', 'mcariosavi_skewness', 'ref_mean_1', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_cv_4', 'tex_cor_q3_4']",0.9151286725156836,0.061844261899200184,0.8066964499071576,0.09897897538989411,0.7987306442714636
287,"(150, 100, 50, 25, 10, 5)",relu,adam,0.005,adaptive,500,42,15,"['rdvi_skewness', 'mcariosavi_q3', 'mcariosavi_skewness', 'ref_mean_1', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_cv_4', 'tex_cor_q3_4']",0.8514109888528786,0.08182994501638707,0.8056195066187998,0.09925431096626847,0.797609321451992
286,"(150, 100, 50, 25, 10, 5)",relu,adam,0.005,adaptive,200,42,15,"['rdvi_skewness', 'mcariosavi_q3', 'mcariosavi_skewness', 'ref_mean_1', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_cv_4', 'tex_cor_q3_4']",0.8514109888528786,0.08182994501638707,0.8056195066187998,0.09925431096626847,0.797609321451992
284,"(150, 100, 50, 25, 10, 5)",relu,adam,0.005,constant,200,42,15,"['rdvi_skewness', 'mcariosavi_q3', 'mcariosavi_skewness', 'ref_mean_1', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_cv_4', 'tex_cor_q3_4']",0.8514109888528786,0.08182994501638707,0.8056195066187998,0.09925431096626847,0.797609321451992
285,"(150, 100, 50, 25, 10, 5)",relu,adam,0.005,constant,500,42,15,"['rdvi_skewness', 'mcariosavi_q3', 'mcariosavi_skewness', 'ref_mean_1', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_cv_4', 'tex_cor_q3_4']",0.8514109888528786,0.08182994501638707,0.8056195066187998,0.09925431096626847,0.797609321451992
175,"(50, 25, 10, 5)",relu,adam,0.05,adaptive,500,42,15,"['rdvi_skewness', 'mcariosavi_q3', 'mcariosavi_skewness', 'ref_mean_1', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_cv_4', 'tex_cor_q3_4']",0.8149929606507945,0.09130888504437033,0.8031540517416824,0.09988178123926168,0.7950422681596089
172,"(50, 25, 10, 5)",relu,adam,0.05,constant,200,42,15,"['rdvi_skewness', 'mcariosavi_q3', 'mcariosavi_skewness', 'ref_mean_1', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_cv_4', 'tex_cor_q3_4']",0.8149929606507945,0.09130888504437033,0.8031540517416824,0.09988178123926168,0.7950422681596089
173,"(50, 25, 10, 5)",relu,adam,0.05,constant,500,42,15,"['rdvi_skewness', 'mcariosavi_q3', 'mcariosavi_skewness', 'ref_mean_1', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_cv_4', 'tex_cor_q3_4']",0.8149929606507945,0.09130888504437033,0.8031540517416824,0.09988178123926168,0.7950422681596089
174,"(50, 25, 10, 5)",relu,adam,0.05,adaptive,200,42,15,"['rdvi_skewness', 'mcariosavi_q3', 'mcariosavi_skewness', 'ref_mean_1', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_cv_4', 'tex_cor_q3_4']",0.8149929606507945,0.09130888504437033,0.8031540517416824,0.09988178123926168,0.7950422681596089
176,"(50, 25, 10, 5)",relu,adam,0.01,constant,200,42,15,"['rdvi_skewness', 'mcariosavi_q3', 'mcariosavi_skewness', 'ref_mean_1', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_cv_4', 'tex_cor_q3_4']",0.8120781165002119,0.09202537406131757,0.7988849559496476,0.1009590645594811,0.7905972480904297
177,"(50, 25, 10, 5)",relu,adam,0.01,constant,500,42,15,"['rdvi_skewness', 'mcariosavi_q3', 'mcariosavi_skewness', 'ref_mean_1', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_cv_4', 'tex_cor_q3_4']",0.8120781165002119,0.09202537406131757,0.7988849559496476,0.1009590645594811,0.7905972480904297
178,"(50, 25, 10, 5)",relu,adam,0.01,adaptive,200,42,15,"['rdvi_skewness', 'mcariosavi_q3', 'mcariosavi_skewness', 'ref_mean_1', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_cv_4', 'tex_cor_q3_4']",0.8120781165002119,0.09202537406131757,0.7988849559496476,0.1009590645594811,0.7905972480904297
179,"(50, 25, 10, 5)",relu,adam,0.01,adaptive,500,42,15,"['rdvi_skewness', 'mcariosavi_q3', 'mcariosavi_skewness', 'ref_mean_1', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_cv_4', 'tex_cor_q3_4']",0.8120781165002119,0.09202537406131757,0.7988849559496476,0.1009590645594811,0.7905972480904297
167,"(50, 25, 10, 5)",relu,adam,0.005,adaptive,500,42,15,"['rdvi_skewness', 'mcariosavi_q3', 'mcariosavi_skewness', 'ref_mean_1', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_cv_4', 'tex_cor_q3_4']",0.8104170546761142,0.09243119038078867,0.7967973236571604,0.10148170391101802,0.7884235869946807
166,"(50, 25, 10, 5)",relu,adam,0.005,adaptive,200,42,15,"['rdvi_skewness', 'mcariosavi_q3', 'mcariosavi_skewness', 'ref_mean_1', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_cv_4', 'tex_cor_q3_4']",0.8104170546761142,0.09243119038078867,0.7967973236571604,0.10148170391101802,0.7884235869946807
165,"(50, 25, 10, 5)",relu,adam,0.005,constant,500,42,15,"['rdvi_skewness', 'mcariosavi_q3', 'mcariosavi_skewness', 'ref_mean_1', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_cv_4', 'tex_cor_q3_4']",0.8104170546761142,0.09243119038078867,0.7967973236571604,0.10148170391101802,0.7884235869946807
164,"(50, 25, 10, 5)",relu,adam,0.005,constant,200,42,15,"['rdvi_skewness', 'mcariosavi_q3', 'mcariosavi_skewness', 'ref_mean_1', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_cv_4', 'tex_cor_q3_4']",0.8104170546761142,0.09243119038078867,0.7967973236571604,0.10148170391101802,0.7884235869946807
161,"(50, 25, 10, 5)",relu,adam,0.0001,constant,500,42,15,"['rdvi_skewness', 'mcariosavi_q3', 'mcariosavi_skewness', 'ref_mean_1', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_cv_4', 'tex_cor_q3_4']",0.8104630246097005,0.09241998337774297,0.7964966941783688,0.10155674503912669,0.7881105689384664
163,"(50, 25, 10, 5)",relu,adam,0.0001,adaptive,500,42,15,"['rdvi_skewness', 'mcariosavi_q3', 'mcariosavi_skewness', 'ref_mean_1', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_cv_4', 'tex_cor_q3_4']",0.8104630246097005,0.09241998337774297,0.7964966941783688,0.10155674503912669,0.7881105689384664
162,"(50, 25, 10, 5)",relu,adam,0.0001,adaptive,200,42,15,"['rdvi_skewness', 'mcariosavi_q3', 'mcariosavi_skewness', 'ref_mean_1', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_cv_4', 'tex_cor_q3_4']",0.8104630246097005,0.09241998337774297,0.7964966941783688,0.10155674503912669,0.7881105689384664
160,"(50, 25, 10, 5)",relu,adam,0.0001,constant,200,42,15,"['rdvi_skewness', 'mcariosavi_q3', 'mcariosavi_skewness', 'ref_mean_1', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_cv_4', 'tex_cor_q3_4']",0.8104630246097005,0.09241998337774297,0.7964966941783688,0.10155674503912669,0.7881105689384664
168,"(50, 25, 10, 5)",relu,adam,0.001,constant,200,42,15,"['rdvi_skewness', 'mcariosavi_q3', 'mcariosavi_skewness', 'ref_mean_1', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_cv_4', 'tex_cor_q3_4']",0.8104518536334426,0.0924227068733198,0.7963473990727575,0.10159399049109329,0.7879551215620195
169,"(50, 25, 10, 5)",relu,adam,0.001,constant,500,42,15,"['rdvi_skewness', 'mcariosavi_q3', 'mcariosavi_skewness', 'ref_mean_1', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_cv_4', 'tex_cor_q3_4']",0.8104518536334426,0.0924227068733198,0.7963473990727575,0.10159399049109329,0.7879551215620195
170,"(50, 25, 10, 5)",relu,adam,0.001,adaptive,200,42,15,"['rdvi_skewness', 'mcariosavi_q3', 'mcariosavi_skewness', 'ref_mean_1', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_cv_4', 'tex_cor_q3_4']",0.8104518536334426,0.0924227068733198,0.7963473990727575,0.10159399049109329,0.7879551215620195
171,"(50, 25, 10, 5)",relu,adam,0.001,adaptive,500,42,15,"['rdvi_skewness', 'mcariosavi_q3', 'mcariosavi_skewness', 'ref_mean_1', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_cv_4', 'tex_cor_q3_4']",0.8104518536334426,0.0924227068733198,0.7963473990727575,0.10159399049109329,0.7879551215620195
235,"(100, 50, 25, 10)",tanh,adam,0.05,adaptive,500,42,15,"['rdvi_skewness', 'mcariosavi_q3', 'mcariosavi_skewness', 'ref_mean_1', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_cv_4', 'tex_cor_q3_4']",0.8169424940447,0.09082652189223589,0.7948032975057099,0.1019784079006669,0.7863473894358902
234,"(100, 50, 25, 10)",tanh,adam,0.05,adaptive,200,42,15,"['rdvi_skewness', 'mcariosavi_q3', 'mcariosavi_skewness', 'ref_mean_1', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_cv_4', 'tex_cor_q3_4']",0.8169424940447,0.09082652189223589,0.7948032975057099,0.1019784079006669,0.7863473894358902
233,"(100, 50, 25, 10)",tanh,adam,0.05,constant,500,42,15,"['rdvi_skewness', 'mcariosavi_q3', 'mcariosavi_skewness', 'ref_mean_1', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_cv_4', 'tex_cor_q3_4']",0.8169424940447,0.09082652189223589,0.7948032975057099,0.1019784079006669,0.7863473894358902
232,"(100, 50, 25, 10)",tanh,adam,0.05,constant,200,42,15,"['rdvi_skewness', 'mcariosavi_q3', 'mcariosavi_skewness', 'ref_mean_1', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_cv_4', 'tex_cor_q3_4']",0.8169424940447,0.09082652189223589,0.7948032975057099,0.1019784079006669,0.7863473894358902
236,"(100, 50, 25, 10)",tanh,adam,0.01,constant,200,42,15,"['rdvi_skewness', 'mcariosavi_q3', 'mcariosavi_skewness', 'ref_mean_1', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_cv_4', 'tex_cor_q3_4']",0.8167483363290093,0.0908746761495588,0.793890756072749,0.10220491322031479,0.785397243273549
237,"(100, 50, 25, 10)",tanh,adam,0.01,constant,500,42,15,"['rdvi_skewness', 'mcariosavi_q3', 'mcariosavi_skewness', 'ref_mean_1', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_cv_4', 'tex_cor_q3_4']",0.8167483363290093,0.0908746761495588,0.793890756072749,0.10220491322031479,0.785397243273549
238,"(100, 50, 25, 10)",tanh,adam,0.01,adaptive,200,42,15,"['rdvi_skewness', 'mcariosavi_q3', 'mcariosavi_skewness', 'ref_mean_1', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_cv_4', 'tex_cor_q3_4']",0.8167483363290093,0.0908746761495588,0.793890756072749,0.10220491322031479,0.785397243273549
239,"(100, 50, 25, 10)",tanh,adam,0.01,adaptive,500,42,15,"['rdvi_skewness', 'mcariosavi_q3', 'mcariosavi_skewness', 'ref_mean_1', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_cv_4', 'tex_cor_q3_4']",0.8167483363290093,0.0908746761495588,0.793890756072749,0.10220491322031479,0.785397243273549
227,"(100, 50, 25, 10)",tanh,adam,0.005,adaptive,500,42,15,"['rdvi_skewness', 'mcariosavi_q3', 'mcariosavi_skewness', 'ref_mean_1', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_cv_4', 'tex_cor_q3_4']",0.8167030312287371,0.09088590887672345,0.7937576306804848,0.10223791482806215,0.7852586319447905
226,"(100, 50, 25, 10)",tanh,adam,0.005,adaptive,200,42,15,"['rdvi_skewness', 'mcariosavi_q3', 'mcariosavi_skewness', 'ref_mean_1', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_cv_4', 'tex_cor_q3_4']",0.8167030312287371,0.09088590887672345,0.7937576306804848,0.10223791482806215,0.7852586319447905
225,"(100, 50, 25, 10)",tanh,adam,0.005,constant,500,42,15,"['rdvi_skewness', 'mcariosavi_q3', 'mcariosavi_skewness', 'ref_mean_1', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_cv_4', 'tex_cor_q3_4']",0.8167030312287371,0.09088590887672345,0.7937576306804848,0.10223791482806215,0.7852586319447905
224,"(100, 50, 25, 10)",tanh,adam,0.005,constant,200,42,15,"['rdvi_skewness', 'mcariosavi_q3', 'mcariosavi_skewness', 'ref_mean_1', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_cv_4', 'tex_cor_q3_4']",0.8167030312287371,0.09088590887672345,0.7937576306804848,0.10223791482806215,0.7852586319447905
231,"(100, 50, 25, 10)",tanh,adam,0.001,adaptive,500,42,15,"['rdvi_skewness', 'mcariosavi_q3', 'mcariosavi_skewness', 'ref_mean_1', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_cv_4', 'tex_cor_q3_4']",0.8166596536478388,0.0908966624032931,0.7936440185911458,0.10226607069135196,0.7851403380385831
229,"(100, 50, 25, 10)",tanh,adam,0.001,constant,500,42,15,"['rdvi_skewness', 'mcariosavi_q3', 'mcariosavi_skewness', 'ref_mean_1', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_cv_4', 'tex_cor_q3_4']",0.8166596536478388,0.0908966624032931,0.7936440185911458,0.10226607069135196,0.7851403380385831
230,"(100, 50, 25, 10)",tanh,adam,0.001,adaptive,200,42,15,"['rdvi_skewness', 'mcariosavi_q3', 'mcariosavi_skewness', 'ref_mean_1', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_cv_4', 'tex_cor_q3_4']",0.8166596536478388,0.0908966624032931,0.7936440185911458,0.10226607069135196,0.7851403380385831
