,hidden_layer_sizes,activation,solver,alpha,learning_rate,max_iter,random_state,num_features,selected_features,r2_train,rmse_train,r2_val,rmse_val,r2_adj
225,"(100, 50, 25, 10)",tanh,adam,0.005,constant,500,42,8,"['rdvi_skewness', 'ref_q3_3', 'tex_cont_cv_2', 'tex_cont_q3_4', 'tex_homo_cv_4', 'tex_homo_kurtosis_4', 'tex_dis_cv_1', 'tex_mean_q3_1']",0.8003689403064164,0.09484904645818507,0.7478288482605868,0.11305004504483863,0.7423911953928906
226,"(100, 50, 25, 10)",tanh,adam,0.005,adaptive,200,42,8,"['rdvi_skewness', 'ref_q3_3', 'tex_cont_cv_2', 'tex_cont_q3_4', 'tex_homo_cv_4', 'tex_homo_kurtosis_4', 'tex_dis_cv_1', 'tex_mean_q3_1']",0.8003689403064164,0.09484904645818507,0.7478288482605868,0.11305004504483863,0.7423911953928906
227,"(100, 50, 25, 10)",tanh,adam,0.005,adaptive,500,42,8,"['rdvi_skewness', 'ref_q3_3', 'tex_cont_cv_2', 'tex_cont_q3_4', 'tex_homo_cv_4', 'tex_homo_kurtosis_4', 'tex_dis_cv_1', 'tex_mean_q3_1']",0.8003689403064164,0.09484904645818507,0.7478288482605868,0.11305004504483863,0.7423911953928906
228,"(100, 50, 25, 10)",tanh,adam,0.001,constant,200,42,8,"['rdvi_skewness', 'ref_q3_3', 'tex_cont_cv_2', 'tex_cont_q3_4', 'tex_homo_cv_4', 'tex_homo_kurtosis_4', 'tex_dis_cv_1', 'tex_mean_q3_1']",0.8004928514512895,0.0948196054526815,0.747656193495438,0.11308873957634355,0.742214817613938
229,"(100, 50, 25, 10)",tanh,adam,0.001,constant,500,42,8,"['rdvi_skewness', 'ref_q3_3', 'tex_cont_cv_2', 'tex_cont_q3_4', 'tex_homo_cv_4', 'tex_homo_kurtosis_4', 'tex_dis_cv_1', 'tex_mean_q3_1']",0.8004928514512895,0.0948196054526815,0.747656193495438,0.11308873957634355,0.742214817613938
230,"(100, 50, 25, 10)",tanh,adam,0.001,adaptive,200,42,8,"['rdvi_skewness', 'ref_q3_3', 'tex_cont_cv_2', 'tex_cont_q3_4', 'tex_homo_cv_4', 'tex_homo_kurtosis_4', 'tex_dis_cv_1', 'tex_mean_q3_1']",0.8004928514512895,0.0948196054526815,0.747656193495438,0.11308873957634355,0.742214817613938
231,"(100, 50, 25, 10)",tanh,adam,0.001,adaptive,500,42,8,"['rdvi_skewness', 'ref_q3_3', 'tex_cont_cv_2', 'tex_cont_q3_4', 'tex_homo_cv_4', 'tex_homo_kurtosis_4', 'tex_dis_cv_1', 'tex_mean_q3_1']",0.8004928514512895,0.0948196054526815,0.747656193495438,0.11308873957634355,0.742214817613938
221,"(100, 50, 25, 10)",tanh,adam,0.0001,constant,500,42,8,"['rdvi_skewness', 'ref_q3_3', 'tex_cont_cv_2', 'tex_cont_q3_4', 'tex_homo_cv_4', 'tex_homo_kurtosis_4', 'tex_dis_cv_1', 'tex_mean_q3_1']",0.8005206268033815,0.09481300483807639,0.7476176867951074,0.11309736770189964,0.7421754805804467
222,"(100, 50, 25, 10)",tanh,adam,0.0001,adaptive,200,42,8,"['rdvi_skewness', 'ref_q3_3', 'tex_cont_cv_2', 'tex_cont_q3_4', 'tex_homo_cv_4', 'tex_homo_kurtosis_4', 'tex_dis_cv_1', 'tex_mean_q3_1']",0.8005206268033815,0.09481300483807639,0.7476176867951074,0.11309736770189964,0.7421754805804467
223,"(100, 50, 25, 10)",tanh,adam,0.0001,adaptive,500,42,8,"['rdvi_skewness', 'ref_q3_3', 'tex_cont_cv_2', 'tex_cont_q3_4', 'tex_homo_cv_4', 'tex_homo_kurtosis_4', 'tex_dis_cv_1', 'tex_mean_q3_1']",0.8005206268033815,0.09481300483807639,0.7476176867951074,0.11309736770189964,0.7421754805804467
220,"(100, 50, 25, 10)",tanh,adam,0.0001,constant,200,42,8,"['rdvi_skewness', 'ref_q3_3', 'tex_cont_cv_2', 'tex_cont_q3_4', 'tex_homo_cv_4', 'tex_homo_kurtosis_4', 'tex_dis_cv_1', 'tex_mean_q3_1']",0.8005206268033815,0.09481300483807639,0.7476176867951074,0.11309736770189964,0.7421754805804467
75,"(25, 10)",tanh,adam,0.05,adaptive,500,42,8,"['rdvi_skewness', 'ref_q3_3', 'tex_cont_cv_2', 'tex_cont_q3_4', 'tex_homo_cv_4', 'tex_homo_kurtosis_4', 'tex_dis_cv_1', 'tex_mean_q3_1']",0.6850552958104952,0.1191340944748927,0.7355036938736792,0.11577981314313326,0.7298002694828152
72,"(25, 10)",tanh,adam,0.05,constant,200,42,8,"['rdvi_skewness', 'ref_q3_3', 'tex_cont_cv_2', 'tex_cont_q3_4', 'tex_homo_cv_4', 'tex_homo_kurtosis_4', 'tex_dis_cv_1', 'tex_mean_q3_1']",0.6850552958104952,0.1191340944748927,0.7355036938736792,0.11577981314313326,0.7298002694828152
73,"(25, 10)",tanh,adam,0.05,constant,500,42,8,"['rdvi_skewness', 'ref_q3_3', 'tex_cont_cv_2', 'tex_cont_q3_4', 'tex_homo_cv_4', 'tex_homo_kurtosis_4', 'tex_dis_cv_1', 'tex_mean_q3_1']",0.6850552958104952,0.1191340944748927,0.7355036938736792,0.11577981314313326,0.7298002694828152
74,"(25, 10)",tanh,adam,0.05,adaptive,200,42,8,"['rdvi_skewness', 'ref_q3_3', 'tex_cont_cv_2', 'tex_cont_q3_4', 'tex_homo_cv_4', 'tex_homo_kurtosis_4', 'tex_dis_cv_1', 'tex_mean_q3_1']",0.6850552958104952,0.1191340944748927,0.7355036938736792,0.11577981314313326,0.7298002694828152
79,"(25, 10)",tanh,adam,0.01,adaptive,500,42,8,"['rdvi_skewness', 'ref_q3_3', 'tex_cont_cv_2', 'tex_cont_q3_4', 'tex_homo_cv_4', 'tex_homo_kurtosis_4', 'tex_dis_cv_1', 'tex_mean_q3_1']",0.6845213555058585,0.11923503847589945,0.7342382108921042,0.11605645698388259,0.7285074984585107
76,"(25, 10)",tanh,adam,0.01,constant,200,42,8,"['rdvi_skewness', 'ref_q3_3', 'tex_cont_cv_2', 'tex_cont_q3_4', 'tex_homo_cv_4', 'tex_homo_kurtosis_4', 'tex_dis_cv_1', 'tex_mean_q3_1']",0.6845213555058585,0.11923503847589945,0.7342382108921042,0.11605645698388259,0.7285074984585107
77,"(25, 10)",tanh,adam,0.01,constant,500,42,8,"['rdvi_skewness', 'ref_q3_3', 'tex_cont_cv_2', 'tex_cont_q3_4', 'tex_homo_cv_4', 'tex_homo_kurtosis_4', 'tex_dis_cv_1', 'tex_mean_q3_1']",0.6845213555058585,0.11923503847589945,0.7342382108921042,0.11605645698388259,0.7285074984585107
78,"(25, 10)",tanh,adam,0.01,adaptive,200,42,8,"['rdvi_skewness', 'ref_q3_3', 'tex_cont_cv_2', 'tex_cont_q3_4', 'tex_homo_cv_4', 'tex_homo_kurtosis_4', 'tex_dis_cv_1', 'tex_mean_q3_1']",0.6845213555058585,0.11923503847589945,0.7342382108921042,0.11605645698388259,0.7285074984585107
66,"(25, 10)",tanh,adam,0.005,adaptive,200,42,8,"['rdvi_skewness', 'ref_q3_3', 'tex_cont_cv_2', 'tex_cont_q3_4', 'tex_homo_cv_4', 'tex_homo_kurtosis_4', 'tex_dis_cv_1', 'tex_mean_q3_1']",0.6844528131937132,0.11924799054335357,0.7340781130450513,0.11609140856880859,0.7283439483667775
64,"(25, 10)",tanh,adam,0.005,constant,200,42,8,"['rdvi_skewness', 'ref_q3_3', 'tex_cont_cv_2', 'tex_cont_q3_4', 'tex_homo_cv_4', 'tex_homo_kurtosis_4', 'tex_dis_cv_1', 'tex_mean_q3_1']",0.6844528131937132,0.11924799054335357,0.7340781130450513,0.11609140856880859,0.7283439483667775
67,"(25, 10)",tanh,adam,0.005,adaptive,500,42,8,"['rdvi_skewness', 'ref_q3_3', 'tex_cont_cv_2', 'tex_cont_q3_4', 'tex_homo_cv_4', 'tex_homo_kurtosis_4', 'tex_dis_cv_1', 'tex_mean_q3_1']",0.6844528131937132,0.11924799054335357,0.7340781130450513,0.11609140856880859,0.7283439483667775
65,"(25, 10)",tanh,adam,0.005,constant,500,42,8,"['rdvi_skewness', 'ref_q3_3', 'tex_cont_cv_2', 'tex_cont_q3_4', 'tex_homo_cv_4', 'tex_homo_kurtosis_4', 'tex_dis_cv_1', 'tex_mean_q3_1']",0.6844528131937132,0.11924799054335357,0.7340781130450513,0.11609140856880859,0.7283439483667775
71,"(25, 10)",tanh,adam,0.001,adaptive,500,42,8,"['rdvi_skewness', 'ref_q3_3', 'tex_cont_cv_2', 'tex_cont_q3_4', 'tex_homo_cv_4', 'tex_homo_kurtosis_4', 'tex_dis_cv_1', 'tex_mean_q3_1']",0.6780506945840425,0.12045162387705724,0.7278286344441988,0.1174476292918465,0.7219597101195454
69,"(25, 10)",tanh,adam,0.001,constant,500,42,8,"['rdvi_skewness', 'ref_q3_3', 'tex_cont_cv_2', 'tex_cont_q3_4', 'tex_homo_cv_4', 'tex_homo_kurtosis_4', 'tex_dis_cv_1', 'tex_mean_q3_1']",0.6780506945840425,0.12045162387705724,0.7278286344441988,0.1174476292918465,0.7219597101195454
68,"(25, 10)",tanh,adam,0.001,constant,200,42,8,"['rdvi_skewness', 'ref_q3_3', 'tex_cont_cv_2', 'tex_cont_q3_4', 'tex_homo_cv_4', 'tex_homo_kurtosis_4', 'tex_dis_cv_1', 'tex_mean_q3_1']",0.6780506945840425,0.12045162387705724,0.7278286344441988,0.1174476292918465,0.7219597101195454
70,"(25, 10)",tanh,adam,0.001,adaptive,200,42,8,"['rdvi_skewness', 'ref_q3_3', 'tex_cont_cv_2', 'tex_cont_q3_4', 'tex_homo_cv_4', 'tex_homo_kurtosis_4', 'tex_dis_cv_1', 'tex_mean_q3_1']",0.6780506945840425,0.12045162387705724,0.7278286344441988,0.1174476292918465,0.7219597101195454
60,"(25, 10)",tanh,adam,0.0001,constant,200,42,8,"['rdvi_skewness', 'ref_q3_3', 'tex_cont_cv_2', 'tex_cont_q3_4', 'tex_homo_cv_4', 'tex_homo_kurtosis_4', 'tex_dis_cv_1', 'tex_mean_q3_1']",0.6780383617892342,0.12045393090321123,0.7278003536281152,0.11745373101477767,0.7219308194745436
63,"(25, 10)",tanh,adam,0.0001,adaptive,500,42,8,"['rdvi_skewness', 'ref_q3_3', 'tex_cont_cv_2', 'tex_cont_q3_4', 'tex_homo_cv_4', 'tex_homo_kurtosis_4', 'tex_dis_cv_1', 'tex_mean_q3_1']",0.6780383617892342,0.12045393090321123,0.7278003536281152,0.11745373101477767,0.7219308194745436
62,"(25, 10)",tanh,adam,0.0001,adaptive,200,42,8,"['rdvi_skewness', 'ref_q3_3', 'tex_cont_cv_2', 'tex_cont_q3_4', 'tex_homo_cv_4', 'tex_homo_kurtosis_4', 'tex_dis_cv_1', 'tex_mean_q3_1']",0.6780383617892342,0.12045393090321123,0.7278003536281152,0.11745373101477767,0.7219308194745436
61,"(25, 10)",tanh,adam,0.0001,constant,500,42,8,"['rdvi_skewness', 'ref_q3_3', 'tex_cont_cv_2', 'tex_cont_q3_4', 'tex_homo_cv_4', 'tex_homo_kurtosis_4', 'tex_dis_cv_1', 'tex_mean_q3_1']",0.6780383617892342,0.12045393090321123,0.7278003536281152,0.11745373101477767,0.7219308194745436
152,"(50, 25, 10)",tanh,adam,0.05,constant,200,42,8,"['rdvi_skewness', 'ref_q3_3', 'tex_cont_cv_2', 'tex_cont_q3_4', 'tex_homo_cv_4', 'tex_homo_kurtosis_4', 'tex_dis_cv_1', 'tex_mean_q3_1']",0.7736102785608354,0.10100602162290562,0.7245949153395397,0.11814327777997753,0.7186562612228721
153,"(50, 25, 10)",tanh,adam,0.05,constant,500,42,8,"['rdvi_skewness', 'ref_q3_3', 'tex_cont_cv_2', 'tex_cont_q3_4', 'tex_homo_cv_4', 'tex_homo_kurtosis_4', 'tex_dis_cv_1', 'tex_mean_q3_1']",0.7736102785608354,0.10100602162290562,0.7245949153395397,0.11814327777997753,0.7186562612228721
154,"(50, 25, 10)",tanh,adam,0.05,adaptive,200,42,8,"['rdvi_skewness', 'ref_q3_3', 'tex_cont_cv_2', 'tex_cont_q3_4', 'tex_homo_cv_4', 'tex_homo_kurtosis_4', 'tex_dis_cv_1', 'tex_mean_q3_1']",0.7736102785608354,0.10100602162290562,0.7245949153395397,0.11814327777997753,0.7186562612228721
155,"(50, 25, 10)",tanh,adam,0.05,adaptive,500,42,8,"['rdvi_skewness', 'ref_q3_3', 'tex_cont_cv_2', 'tex_cont_q3_4', 'tex_homo_cv_4', 'tex_homo_kurtosis_4', 'tex_dis_cv_1', 'tex_mean_q3_1']",0.7736102785608354,0.10100602162290562,0.7245949153395397,0.11814327777997753,0.7186562612228721
158,"(50, 25, 10)",tanh,adam,0.01,adaptive,200,42,8,"['rdvi_skewness', 'ref_q3_3', 'tex_cont_cv_2', 'tex_cont_q3_4', 'tex_homo_cv_4', 'tex_homo_kurtosis_4', 'tex_dis_cv_1', 'tex_mean_q3_1']",0.7736020633882077,0.10100785424669081,0.7230664060478165,0.11847067411347176,0.7170947921620551
157,"(50, 25, 10)",tanh,adam,0.01,constant,500,42,8,"['rdvi_skewness', 'ref_q3_3', 'tex_cont_cv_2', 'tex_cont_q3_4', 'tex_homo_cv_4', 'tex_homo_kurtosis_4', 'tex_dis_cv_1', 'tex_mean_q3_1']",0.7736020633882077,0.10100785424669081,0.7230664060478165,0.11847067411347176,0.7170947921620551
156,"(50, 25, 10)",tanh,adam,0.01,constant,200,42,8,"['rdvi_skewness', 'ref_q3_3', 'tex_cont_cv_2', 'tex_cont_q3_4', 'tex_homo_cv_4', 'tex_homo_kurtosis_4', 'tex_dis_cv_1', 'tex_mean_q3_1']",0.7736020633882077,0.10100785424669081,0.7230664060478165,0.11847067411347176,0.7170947921620551
159,"(50, 25, 10)",tanh,adam,0.01,adaptive,500,42,8,"['rdvi_skewness', 'ref_q3_3', 'tex_cont_cv_2', 'tex_cont_q3_4', 'tex_homo_cv_4', 'tex_homo_kurtosis_4', 'tex_dis_cv_1', 'tex_mean_q3_1']",0.7736020633882077,0.10100785424669081,0.7230664060478165,0.11847067411347176,0.7170947921620551
145,"(50, 25, 10)",tanh,adam,0.005,constant,500,42,8,"['rdvi_skewness', 'ref_q3_3', 'tex_cont_cv_2', 'tex_cont_q3_4', 'tex_homo_cv_4', 'tex_homo_kurtosis_4', 'tex_dis_cv_1', 'tex_mean_q3_1']",0.7735942535447071,0.10100959641966026,0.7228732552596666,0.11851198133659543,0.7168974763973414
147,"(50, 25, 10)",tanh,adam,0.005,adaptive,500,42,8,"['rdvi_skewness', 'ref_q3_3', 'tex_cont_cv_2', 'tex_cont_q3_4', 'tex_homo_cv_4', 'tex_homo_kurtosis_4', 'tex_dis_cv_1', 'tex_mean_q3_1']",0.7735942535447071,0.10100959641966026,0.7228732552596666,0.11851198133659543,0.7168974763973414
146,"(50, 25, 10)",tanh,adam,0.005,adaptive,200,42,8,"['rdvi_skewness', 'ref_q3_3', 'tex_cont_cv_2', 'tex_cont_q3_4', 'tex_homo_cv_4', 'tex_homo_kurtosis_4', 'tex_dis_cv_1', 'tex_mean_q3_1']",0.7735942535447071,0.10100959641966026,0.7228732552596666,0.11851198133659543,0.7168974763973414
144,"(50, 25, 10)",tanh,adam,0.005,constant,200,42,8,"['rdvi_skewness', 'ref_q3_3', 'tex_cont_cv_2', 'tex_cont_q3_4', 'tex_homo_cv_4', 'tex_homo_kurtosis_4', 'tex_dis_cv_1', 'tex_mean_q3_1']",0.7735942535447071,0.10100959641966026,0.7228732552596666,0.11851198133659543,0.7168974763973414
151,"(50, 25, 10)",tanh,adam,0.001,adaptive,500,42,8,"['rdvi_skewness', 'ref_q3_3', 'tex_cont_cv_2', 'tex_cont_q3_4', 'tex_homo_cv_4', 'tex_homo_kurtosis_4', 'tex_dis_cv_1', 'tex_mean_q3_1']",0.7735865056806853,0.1010113247369289,0.722717233204994,0.11854533770039698,0.7167380899856948
150,"(50, 25, 10)",tanh,adam,0.001,adaptive,200,42,8,"['rdvi_skewness', 'ref_q3_3', 'tex_cont_cv_2', 'tex_cont_q3_4', 'tex_homo_cv_4', 'tex_homo_kurtosis_4', 'tex_dis_cv_1', 'tex_mean_q3_1']",0.7735865056806853,0.1010113247369289,0.722717233204994,0.11854533770039698,0.7167380899856948
149,"(50, 25, 10)",tanh,adam,0.001,constant,500,42,8,"['rdvi_skewness', 'ref_q3_3', 'tex_cont_cv_2', 'tex_cont_q3_4', 'tex_homo_cv_4', 'tex_homo_kurtosis_4', 'tex_dis_cv_1', 'tex_mean_q3_1']",0.7735865056806853,0.1010113247369289,0.722717233204994,0.11854533770039698,0.7167380899856948
148,"(50, 25, 10)",tanh,adam,0.001,constant,200,42,8,"['rdvi_skewness', 'ref_q3_3', 'tex_cont_cv_2', 'tex_cont_q3_4', 'tex_homo_cv_4', 'tex_homo_kurtosis_4', 'tex_dis_cv_1', 'tex_mean_q3_1']",0.7735865056806853,0.1010113247369289,0.722717233204994,0.11854533770039698,0.7167380899856948
140,"(50, 25, 10)",tanh,adam,0.0001,constant,200,42,8,"['rdvi_skewness', 'ref_q3_3', 'tex_cont_cv_2', 'tex_cont_q3_4', 'tex_homo_cv_4', 'tex_homo_kurtosis_4', 'tex_dis_cv_1', 'tex_mean_q3_1']",0.7735845796499479,0.10101175437232478,0.7226819428113062,0.11855288122461766,0.7167020386131673
143,"(50, 25, 10)",tanh,adam,0.0001,adaptive,500,42,8,"['rdvi_skewness', 'ref_q3_3', 'tex_cont_cv_2', 'tex_cont_q3_4', 'tex_homo_cv_4', 'tex_homo_kurtosis_4', 'tex_dis_cv_1', 'tex_mean_q3_1']",0.7735845796499479,0.10101175437232478,0.7226819428113062,0.11855288122461766,0.7167020386131673
142,"(50, 25, 10)",tanh,adam,0.0001,adaptive,200,42,8,"['rdvi_skewness', 'ref_q3_3', 'tex_cont_cv_2', 'tex_cont_q3_4', 'tex_homo_cv_4', 'tex_homo_kurtosis_4', 'tex_dis_cv_1', 'tex_mean_q3_1']",0.7735845796499479,0.10101175437232478,0.7226819428113062,0.11855288122461766,0.7167020386131673
141,"(50, 25, 10)",tanh,adam,0.0001,constant,500,42,8,"['rdvi_skewness', 'ref_q3_3', 'tex_cont_cv_2', 'tex_cont_q3_4', 'tex_homo_cv_4', 'tex_homo_kurtosis_4', 'tex_dis_cv_1', 'tex_mean_q3_1']",0.7735845796499479,0.10101175437232478,0.7226819428113062,0.11855288122461766,0.7167020386131673
52,"(25, 10)",relu,adam,0.05,constant,200,42,8,"['rdvi_skewness', 'ref_q3_3', 'tex_cont_cv_2', 'tex_cont_q3_4', 'tex_homo_cv_4', 'tex_homo_kurtosis_4', 'tex_dis_cv_1', 'tex_mean_q3_1']",0.6983732872593121,0.1165879896155845,0.721332304750801,0.1188410147855722,0.7153232978451579
53,"(25, 10)",relu,adam,0.05,constant,500,42,8,"['rdvi_skewness', 'ref_q3_3', 'tex_cont_cv_2', 'tex_cont_q3_4', 'tex_homo_cv_4', 'tex_homo_kurtosis_4', 'tex_dis_cv_1', 'tex_mean_q3_1']",0.6983732872593121,0.1165879896155845,0.721332304750801,0.1188410147855722,0.7153232978451579
54,"(25, 10)",relu,adam,0.05,adaptive,200,42,8,"['rdvi_skewness', 'ref_q3_3', 'tex_cont_cv_2', 'tex_cont_q3_4', 'tex_homo_cv_4', 'tex_homo_kurtosis_4', 'tex_dis_cv_1', 'tex_mean_q3_1']",0.6983732872593121,0.1165879896155845,0.721332304750801,0.1188410147855722,0.7153232978451579
55,"(25, 10)",relu,adam,0.05,adaptive,500,42,8,"['rdvi_skewness', 'ref_q3_3', 'tex_cont_cv_2', 'tex_cont_q3_4', 'tex_homo_cv_4', 'tex_homo_kurtosis_4', 'tex_dis_cv_1', 'tex_mean_q3_1']",0.6983732872593121,0.1165879896155845,0.721332304750801,0.1188410147855722,0.7153232978451579
93,"(25, 10, 5)",relu,adam,0.05,constant,500,42,8,"['rdvi_skewness', 'ref_q3_3', 'tex_cont_cv_2', 'tex_cont_q3_4', 'tex_homo_cv_4', 'tex_homo_kurtosis_4', 'tex_dis_cv_1', 'tex_mean_q3_1']",0.7532184646093218,0.10545695909606816,0.7211449491055579,0.11888095804813342,0.7151319021860012
92,"(25, 10, 5)",relu,adam,0.05,constant,200,42,8,"['rdvi_skewness', 'ref_q3_3', 'tex_cont_cv_2', 'tex_cont_q3_4', 'tex_homo_cv_4', 'tex_homo_kurtosis_4', 'tex_dis_cv_1', 'tex_mean_q3_1']",0.7532184646093218,0.10545695909606816,0.7211449491055579,0.11888095804813342,0.7151319021860012
94,"(25, 10, 5)",relu,adam,0.05,adaptive,200,42,8,"['rdvi_skewness', 'ref_q3_3', 'tex_cont_cv_2', 'tex_cont_q3_4', 'tex_homo_cv_4', 'tex_homo_kurtosis_4', 'tex_dis_cv_1', 'tex_mean_q3_1']",0.7532184646093218,0.10545695909606816,0.7211449491055579,0.11888095804813342,0.7151319021860012
95,"(25, 10, 5)",relu,adam,0.05,adaptive,500,42,8,"['rdvi_skewness', 'ref_q3_3', 'tex_cont_cv_2', 'tex_cont_q3_4', 'tex_homo_cv_4', 'tex_homo_kurtosis_4', 'tex_dis_cv_1', 'tex_mean_q3_1']",0.7532184646093218,0.10545695909606816,0.7211449491055579,0.11888095804813342,0.7151319021860012
97,"(25, 10, 5)",relu,adam,0.01,constant,500,42,8,"['rdvi_skewness', 'ref_q3_3', 'tex_cont_cv_2', 'tex_cont_q3_4', 'tex_homo_cv_4', 'tex_homo_kurtosis_4', 'tex_dis_cv_1', 'tex_mean_q3_1']",0.752996258687026,0.10550442595435527,0.7189558997433857,0.11934666156865849,0.7128956496030814
96,"(25, 10, 5)",relu,adam,0.01,constant,200,42,8,"['rdvi_skewness', 'ref_q3_3', 'tex_cont_cv_2', 'tex_cont_q3_4', 'tex_homo_cv_4', 'tex_homo_kurtosis_4', 'tex_dis_cv_1', 'tex_mean_q3_1']",0.752996258687026,0.10550442595435527,0.7189558997433857,0.11934666156865849,0.7128956496030814
99,"(25, 10, 5)",relu,adam,0.01,adaptive,500,42,8,"['rdvi_skewness', 'ref_q3_3', 'tex_cont_cv_2', 'tex_cont_q3_4', 'tex_homo_cv_4', 'tex_homo_kurtosis_4', 'tex_dis_cv_1', 'tex_mean_q3_1']",0.752996258687026,0.10550442595435527,0.7189558997433857,0.11934666156865849,0.7128956496030814
98,"(25, 10, 5)",relu,adam,0.01,adaptive,200,42,8,"['rdvi_skewness', 'ref_q3_3', 'tex_cont_cv_2', 'tex_cont_q3_4', 'tex_homo_cv_4', 'tex_homo_kurtosis_4', 'tex_dis_cv_1', 'tex_mean_q3_1']",0.752996258687026,0.10550442595435527,0.7189558997433857,0.11934666156865849,0.7128956496030814
84,"(25, 10, 5)",relu,adam,0.005,constant,200,42,8,"['rdvi_skewness', 'ref_q3_3', 'tex_cont_cv_2', 'tex_cont_q3_4', 'tex_homo_cv_4', 'tex_homo_kurtosis_4', 'tex_dis_cv_1', 'tex_mean_q3_1']",0.7528699884784481,0.10553138984496237,0.7186360024188696,0.11941456518180622,0.71256885422305
85,"(25, 10, 5)",relu,adam,0.005,constant,500,42,8,"['rdvi_skewness', 'ref_q3_3', 'tex_cont_cv_2', 'tex_cont_q3_4', 'tex_homo_cv_4', 'tex_homo_kurtosis_4', 'tex_dis_cv_1', 'tex_mean_q3_1']",0.7528699884784481,0.10553138984496237,0.7186360024188696,0.11941456518180622,0.71256885422305
86,"(25, 10, 5)",relu,adam,0.005,adaptive,200,42,8,"['rdvi_skewness', 'ref_q3_3', 'tex_cont_cv_2', 'tex_cont_q3_4', 'tex_homo_cv_4', 'tex_homo_kurtosis_4', 'tex_dis_cv_1', 'tex_mean_q3_1']",0.7528699884784481,0.10553138984496237,0.7186360024188696,0.11941456518180622,0.71256885422305
87,"(25, 10, 5)",relu,adam,0.005,adaptive,500,42,8,"['rdvi_skewness', 'ref_q3_3', 'tex_cont_cv_2', 'tex_cont_q3_4', 'tex_homo_cv_4', 'tex_homo_kurtosis_4', 'tex_dis_cv_1', 'tex_mean_q3_1']",0.7528699884784481,0.10553138984496237,0.7186360024188696,0.11941456518180622,0.71256885422305
90,"(25, 10, 5)",relu,adam,0.001,adaptive,200,42,8,"['rdvi_skewness', 'ref_q3_3', 'tex_cont_cv_2', 'tex_cont_q3_4', 'tex_homo_cv_4', 'tex_homo_kurtosis_4', 'tex_dis_cv_1', 'tex_mean_q3_1']",0.7525216200580779,0.1056057451537204,0.7182199314245219,0.11950282555412521,0.7121438113474226
91,"(25, 10, 5)",relu,adam,0.001,adaptive,500,42,8,"['rdvi_skewness', 'ref_q3_3', 'tex_cont_cv_2', 'tex_cont_q3_4', 'tex_homo_cv_4', 'tex_homo_kurtosis_4', 'tex_dis_cv_1', 'tex_mean_q3_1']",0.7525216200580779,0.1056057451537204,0.7182199314245219,0.11950282555412521,0.7121438113474226
88,"(25, 10, 5)",relu,adam,0.001,constant,200,42,8,"['rdvi_skewness', 'ref_q3_3', 'tex_cont_cv_2', 'tex_cont_q3_4', 'tex_homo_cv_4', 'tex_homo_kurtosis_4', 'tex_dis_cv_1', 'tex_mean_q3_1']",0.7525216200580779,0.1056057451537204,0.7182199314245219,0.11950282555412521,0.7121438113474226
89,"(25, 10, 5)",relu,adam,0.001,constant,500,42,8,"['rdvi_skewness', 'ref_q3_3', 'tex_cont_cv_2', 'tex_cont_q3_4', 'tex_homo_cv_4', 'tex_homo_kurtosis_4', 'tex_dis_cv_1', 'tex_mean_q3_1']",0.7525216200580779,0.1056057451537204,0.7182199314245219,0.11950282555412521,0.7121438113474226
81,"(25, 10, 5)",relu,adam,0.0001,constant,500,42,8,"['rdvi_skewness', 'ref_q3_3', 'tex_cont_cv_2', 'tex_cont_q3_4', 'tex_homo_cv_4', 'tex_homo_kurtosis_4', 'tex_dis_cv_1', 'tex_mean_q3_1']",0.752509378580556,0.10560835700686393,0.7181530783027645,0.11951700090581412,0.7120755166489158
80,"(25, 10, 5)",relu,adam,0.0001,constant,200,42,8,"['rdvi_skewness', 'ref_q3_3', 'tex_cont_cv_2', 'tex_cont_q3_4', 'tex_homo_cv_4', 'tex_homo_kurtosis_4', 'tex_dis_cv_1', 'tex_mean_q3_1']",0.752509378580556,0.10560835700686393,0.7181530783027645,0.11951700090581412,0.7120755166489158
82,"(25, 10, 5)",relu,adam,0.0001,adaptive,200,42,8,"['rdvi_skewness', 'ref_q3_3', 'tex_cont_cv_2', 'tex_cont_q3_4', 'tex_homo_cv_4', 'tex_homo_kurtosis_4', 'tex_dis_cv_1', 'tex_mean_q3_1']",0.752509378580556,0.10560835700686393,0.7181530783027645,0.11951700090581412,0.7120755166489158
83,"(25, 10, 5)",relu,adam,0.0001,adaptive,500,42,8,"['rdvi_skewness', 'ref_q3_3', 'tex_cont_cv_2', 'tex_cont_q3_4', 'tex_homo_cv_4', 'tex_homo_kurtosis_4', 'tex_dis_cv_1', 'tex_mean_q3_1']",0.752509378580556,0.10560835700686393,0.7181530783027645,0.11951700090581412,0.7120755166489158
12,"(100,)",relu,adam,0.05,constant,200,42,8,"['rdvi_skewness', 'ref_q3_3', 'tex_cont_cv_2', 'tex_cont_q3_4', 'tex_homo_cv_4', 'tex_homo_kurtosis_4', 'tex_dis_cv_1', 'tex_mean_q3_1']",0.7522475731692346,0.10566420060013094,0.7155482107260229,0.12006802685712589,0.7094144794209236
