,n_components,num_features,selected_features,r2_train,rmse_train,r2_val,rmse_val,r2_adj
39,4,7,"['gvi_kurtosis', 'ref_skewness_3', 'ref_skewness_4', 'tex_cont_q1_4', 'tex_homo_cv_3', 'tex_mean_skewness_1', 'tex_var_cv_1']",0.7762340349764081,0.10041900837487303,0.8025140645721315,0.10004401771536506,0.7987979313785963
68,6,8,"['gvi_kurtosis', 'ref_skewness_3', 'ref_skewness_4', 'tex_cont_q1_4', 'tex_homo_cv_3', 'tex_mean_cv_4', 'tex_mean_skewness_1', 'tex_var_cv_1']",0.7771316375290533,0.10021739833107396,0.8026707170628118,0.10000433070254003,0.79841563818546
83,7,8,"['gvi_kurtosis', 'ref_skewness_3', 'ref_skewness_4', 'tex_cont_q1_4', 'tex_homo_cv_3', 'tex_mean_cv_4', 'tex_mean_skewness_1', 'tex_var_cv_1']",0.7771463827558325,0.10021408302716074,0.8023629333190091,0.1000822910388233,0.7981012175954298
84,7,7,"['gvi_kurtosis', 'ref_skewness_3', 'ref_skewness_4', 'tex_cont_q1_4', 'tex_homo_cv_3', 'tex_mean_skewness_1', 'tex_var_cv_1']",0.7762423027762094,0.10041715319567586,0.8018130763861222,0.100221416556906,0.7980837525546782
99,8,7,"['gvi_kurtosis', 'ref_skewness_3', 'ref_skewness_4', 'tex_cont_q1_4', 'tex_homo_cv_3', 'tex_mean_skewness_1', 'tex_var_cv_1']",0.7762423027762094,0.10041715319567586,0.8018130763861222,0.100221416556906,0.7980837525546782
54,5,7,"['gvi_kurtosis', 'ref_skewness_3', 'ref_skewness_4', 'tex_cont_q1_4', 'tex_homo_cv_3', 'tex_mean_skewness_1', 'tex_var_cv_1']",0.7762400310952696,0.1004176629326744,0.8017311942722839,0.10024211795798788,0.7980003296483753
69,6,7,"['gvi_kurtosis', 'ref_skewness_3', 'ref_skewness_4', 'tex_cont_q1_4', 'tex_homo_cv_3', 'tex_mean_skewness_1', 'tex_var_cv_1']",0.7762420524162931,0.1004172093734596,0.8016773937918509,0.10025571744551519,0.7979455167933105
28,3,3,"['gvi_kurtosis', 'ref_skewness_4', 'tex_homo_cv_3']",0.7486832403771081,0.10642156441609361,0.7967931016921868,0.10148275815395814,0.795171770056752
58,5,3,"['gvi_kurtosis', 'ref_skewness_4', 'tex_mean_skewness_1']",0.7474564201134708,0.1066810003268433,0.7964255319434386,0.10157449996756648,0.7948012675706468
73,6,3,"['gvi_kurtosis', 'ref_skewness_4', 'tex_mean_skewness_1']",0.7474564201134708,0.1066810003268433,0.7964255319434386,0.10157449996756648,0.7948012675706468
88,7,3,"['gvi_kurtosis', 'ref_skewness_4', 'tex_mean_skewness_1']",0.7474564201134708,0.1066810003268433,0.7964255319434386,0.10157449996756648,0.7948012675706468
103,8,3,"['gvi_kurtosis', 'ref_skewness_4', 'tex_mean_skewness_1']",0.7474564201134708,0.1066810003268433,0.7964255319434386,0.10157449996756648,0.7948012675706468
43,4,3,"['gvi_kurtosis', 'ref_skewness_4', 'tex_mean_skewness_1']",0.7474564201134708,0.1066810003268433,0.7964255319434386,0.10157449996756648,0.7948012675706468
134,10,2,"['gvi_kurtosis', 'ref_skewness_4']",0.7421972348886399,0.10778608522192988,0.7941441297852689,0.10214207275446263,0.7930520562032279
59,5,2,"['gvi_kurtosis', 'ref_skewness_4']",0.7421972348886399,0.10778608522192988,0.7941441297852689,0.10214207275446263,0.7930520562032279
209,15,2,"['gvi_kurtosis', 'ref_skewness_4']",0.7421972348886399,0.10778608522192988,0.7941441297852689,0.10214207275446263,0.7930520562032279
179,13,2,"['gvi_kurtosis', 'ref_skewness_4']",0.7421972348886399,0.10778608522192988,0.7941441297852689,0.10214207275446263,0.7930520562032279
89,7,2,"['gvi_kurtosis', 'ref_skewness_4']",0.7421972348886399,0.10778608522192988,0.7941441297852689,0.10214207275446263,0.7930520562032279
119,9,2,"['gvi_kurtosis', 'ref_skewness_4']",0.7421972348886399,0.10778608522192988,0.7941441297852689,0.10214207275446263,0.7930520562032279
164,12,2,"['gvi_kurtosis', 'ref_skewness_4']",0.7421972348886399,0.10778608522192988,0.7941441297852689,0.10214207275446263,0.7930520562032279
149,11,2,"['gvi_kurtosis', 'ref_skewness_4']",0.7421972348886399,0.10778608522192988,0.7941441297852689,0.10214207275446263,0.7930520562032279
